ra,dec,z,Llim,Mstar,vstar,dist,Lx
138.13634,3.9844298,0.07536909,4.837794364325058e+40,48195057868.316734,92.27528,114.3136952678926,4.837794364325058e+40
138.13677,4.5141205,0.0698817,4.1276631973674925e+40,50019467289.796295,92.84152,22.57827796733822,4.1276631973674925e+40
138.14484,3.336455,0.05664288,2.662182105617507e+40,6339240767.098958,57.95626,23.444014900086955,2.662182105617507e+40
138.14848,5.2705247,0.1086513,1.0512355831253024e+41,19724001248.64548,65.38425,112.85482679014902,1.0512355831253024e+41
138.14882,3.1565611,0.1395792,1.8049552243550883e+41,157336100089.7983,253.2807,126.63415389869456,1.8049552243550883e+41
138.15124,0.3094902,0.0544089,2.448593097362762e+40,66944992398.523285,143.1893,16.36912699717958,2.448593097362762e+40
138.1585,3.6496974,0.07715989,5.082881788351613e+40,22482604514.08909,106.8061,115.9020130353541,5.082881788351613e+40
138.15917,3.8907653,0.08622036,6.42536193474333e+40,30090184690.72744,132.9995,126.05561666809326,6.42536193474333e+40
138.16363,2.2173611,0.05593792,2.5937479798189864e+40,66229224461.53363,66.28761,139.44894298759203,2.5937479798189864e+40
138.16644,3.9193817,0.07572852,4.886455706426622e+40,75667894158.2514,90.79921,103.39824358900252,4.886455706426622e+40
138.17137,1.9642371,0.1450958,1.9639199984139202e+41,88147271120.93253,105.5541,177.93749237685435,1.9639199984139202e+41
138.17201,5.5169939,0.1318,1.593680565158156e+41,82782261783.04129,159.1148,182.82553181605766,1.593680565158156e+41
138.17819,5.3308945,0.1323322,1.6076595153020045e+41,122602644207.92851,139.3635,82.44887782288238,1.6076595153020045e+41
138.17876,3.6611577,0.01257665,1.2308296263694987e+39,177219847.59447876,23.13638,122.53542227832015,1.2308296263694987e+39
138.17881,3.3846878,0.1478157,2.0451280206466422e+41,125073352883.56522,234.9062,92.65816959214003,2.0451280206466422e+41
138.18284,5.8643928,0.07039961,4.192073205863522e+40,79248489829.11855,145.0174,879.3399855826947,4.192073205863522e+40
138.18541,4.0788245,0.08774722,6.668675399033977e+40,154151977752.95255,111.2215,45.41265955335796,6.668675399033977e+40
138.18895,0.34023448,0.05379504,2.3915742005010882e+40,11201448167.904556,52.33126,162.02607251925946,2.3915742005010882e+40
138.19276,4.5887986,0.08980396,7.004323674760208e+40,312025554778.9043,193.7743,67.8517625301655,7.004323674760208e+40
138.20352,2.2079983,0.05656295,2.654374860497535e+40,35925160621.274666,74.83299,107.63388459849318,2.654374860497535e+40
138.20359,5.9060391,0.1438091,1.9261572153166483e+41,82566773022.85533,150.4051,1044.7393483241312,1.9261572153166483e+41
138.20689,3.3935654,0.0766011,5.005696404121694e+40,5139064652.794833,130.9863,101.30351247936889,5.005696404121694e+40
138.20842,4.3706365,0.09519899,7.928245318236399e+40,8566557131.830331,51.11312,67.91580780714261,7.928245318236399e+40
138.20944,1.740187,0.1068087,1.013433044633187e+41,38577235869.99549,118.4426,147.2336715806196,1.013433044633187e+41
138.2111,3.8561453,0.07574853,4.88917256390983e+40,231595733575.5289,136.258,59.40985201210379,4.88917256390983e+40
138.21282,2.9917013,0.09197225,7.36805084430036e+40,51577366733.58168,259.2875,103.30418914652878,7.36805084430036e+40
138.21526,3.2081297,0.09830712,8.489433716007055e+40,109343134143.574,127.299,70.40547291074394,8.489433716007055e+40
138.2193,1.4720302,4.25292e-05,1.3809389506177654e+34,14701.243041886648,135.3651,164.50369236403012,1.3809389506177654e+34
138.22043,3.2762471,0.137552,1.748455610536433e+41,48116562229.87581,134.0664,203.4387187215219,1.748455610536433e+41
138.221,3.2512848,0.05041387,2.090330654999841e+40,2390465796.336479,20.02392,122.93925224914669,2.090330654999841e+40
138.22416,3.0203274,0.1081124,1.0400994787452658e+41,84915001428.38591,142.8797,77.09758128152018,1.0400994787452658e+41
138.22574,3.5631362,0.07565538,4.876532132944914e+40,6862217526.000655,68.12791,62.238815944674265,4.876532132944914e+40
138.22591,0.090775352,0.05446123,2.4534870620608107e+40,34999431387.27524,189.0844,89.61224112939017,2.4534870620608107e+40
138.22949,2.930863,0.0383813,1.1908361458714563e+40,8735666561.470587,109.497,40.547066435199575,1.1908361458714563e+40
138.23902,1.6676058,0.05522202,2.5252280880423094e+40,26156132163.780666,78.84568,148.62099829663433,2.5252280880423094e+40
138.24375,3.2557131,0.0973726,8.318461903167153e+40,131584650646.3618,153.8064,190.80022758022793,8.318461903167153e+40
138.24586,3.5886396,0.1454992,1.9758455447737346e+41,79118008806.07773,175.8599,87.53832994760799,1.9758455447737346e+41
138.24728,5.7979185,0.07035328,4.186289305376279e+40,18515251575.89874,90.12067,660.6466153863902,4.186289305376279e+40
138.25299,2.8404903,0.103264,9.42877089854399e+40,39803690432.44265,158.0664,41.75826733410456,9.42877089854399e+40
138.25841,4.3565669,0.06980019,4.1175754824405e+40,7708190257.837524,40.62562,185.1193728504616,4.1175754824405e+40
138.26362,3.2116471,0.1472016,2.0266282465362556e+41,131116313821.70448,178.6919,148.72005362554066,2.0266282465362556e+41
138.2643,4.073298,0.08902149,6.875557688036769e+40,22689242591.30277,57.11415,93.82242592473922,6.875557688036769e+40
138.26593,2.0207065,0.01250441,1.2165982598603728e+39,117838589.10548288,44.73302,42.936056161374594,1.2165982598603728e+39
138.26846,5.8720428,0.1443823,1.942928065235428e+41,228756236217.1761,267.576,928.0218073408433,1.942928065235428e+41
138.27131,4.0210322,0.08793983,6.699722916421423e+40,62799427115.21146,123.4243,32.328840539471365,6.699722916421423e+40
138.27285,3.5511139,0.1002656,8.854020441556899e+40,35918132753.072655,149.7076,164.79323622598417,8.854020441556899e+40
138.27638,4.9423422,0.1456044,1.978962315178812e+41,73148469603.07518,123.0704,99.29147539136132,1.978962315178812e+41
138.28559,0.23791924,0.05288796,2.308632584408021e+40,98064547953.98958,189.3343,29.81941434497272,2.308632584408021e+40
138.28753,3.7453353,0.1455405,1.977068808927726e+41,81927552847.94368,170.3482,109.14012274518898,1.977068808927726e+41
138.29195,1.1563875,0.05501551,2.505645153267261e+40,7746866836.123004,43.09362,103.24276186068046,2.505645153267261e+40
138.29629,2.9201999,0.0262238,5.461195736182087e+39,680276451.64674,48.20871,188.42541401484718,5.461195736182087e+39
138.30025,5.1345471,0.1343647,1.6616848069620261e+41,27443220397.06022,110.7767,170.63002216000675,1.6616848069620261e+41
138.30042,3.5897512,0.1021898,9.220547851873411e+40,30103774035.21055,66.45383,2.7558048115244103,9.220547851873411e+40
138.30175,5.6108721,0.05842967,2.8399247030928136e+40,111034389340.89409,150.6486,167.21705701918404,2.8399247030928136e+40
138.30468,4.1228895,0.08779879,6.676980368703341e+40,124900903456.23871,215.832,84.72514605717473,6.676980368703341e+40
138.30567,3.2303694,0.01264746,1.2448610870126762e+39,2461128100.634273,87.59454,17.528577639822956,1.2448610870126762e+39
138.30621,0.14922646,0.05388219,2.3996254523437074e+40,3796733972.387404,80.88007,89.93421070821583,2.3996254523437074e+40
138.30679,3.9764498,0.1092205,1.0630699097682917e+41,48422535831.60812,133.8378,14.71565900316647,1.0630699097682917e+41
138.30905,0.85692507,0.1420207,1.8743645501739556e+41,83656266276.9204,83.14534,125.45385974147605,1.8743645501739556e+41
138.3155,1.8672524,0.05537684,2.539962908241402e+40,101194534655.79948,184.4038,1.9567251078561472,2.539962908241402e+40
138.31752,-0.11560117,0.1458297,1.985646750638384e+41,99170352651.75316,193.2822,55.00818913113065,1.985646750638384e+41
138.3188,4.0838471,0.06972393,4.108149639906859e+40,37581089736.723114,53.06085,104.24511616061872,4.108149639906859e+40
138.32111,3.5196231,0.05691599,2.688951203538562e+40,102784050649.84476,184.793,72.91429493782927,2.688951203538562e+40
138.32186,4.137179,0.08765018,6.653063258639618e+40,24785217112.49847,79.57926,137.55399976439654,6.653063258639618e+40
138.32996,4.1177385,0.08801471,6.711814554998299e+40,30085035071.472996,137.1659,71.62782971516438,6.711814554998299e+40
138.33335,3.695575,0.08757315,6.640684749530272e+40,51709848219.6489,119.8485,39.398188633260666,6.640684749530272e+40
138.33347,4.154847,0.09002499,7.040936046403285e+40,101643077426.69107,97.66923,184.17268364193689,7.040936046403285e+40
138.33365,4.8444389,0.07045871,4.199457625573142e+40,1553272767.539238,35.34785,117.57712565575397,4.199457625573142e+40
138.3348,3.7662559,0.08784717,6.684776790216614e+40,36669622393.58384,97.4491,11.326237051149183,6.684776790216614e+40
138.33541,2.5997728,0.09744027,8.330777403542921e+40,43127551061.47324,116.034,78.22003705456467,8.330777403542921e+40
138.33877,4.0931628,0.08732732,6.601265454888683e+40,21583774525.257458,141.961,48.92135764582477,6.601265454888683e+40
138.34106,5.1219872,0.108725,1.0527637150739386e+41,67570723383.07185,143.9794,39.793930090874746,1.0527637150739386e+41
138.34211,0.26760837,0.05282754,2.30316343526272e+40,9073558552.030277,70.49666,23.93912000788761,2.30316343526272e+40
138.3436,-0.072427174,0.002890412,6.4063657403981e+37,10924020.416860068,73.07102,39.39996490680454,6.4063657403981e+37
138.34605,3.5757032,0.1001509,8.832433040905313e+40,55774026285.427414,91.61536,131.62086569438708,8.832433040905313e+40
138.34678,5.7775711,0.07037942,4.189552125539396e+40,5469458094.657371,83.40891,672.5826148198701,4.189552125539396e+40
138.34679,3.5952499,0.05729094,2.7259363011172126e+40,4352808695.77981,56.51748,117.99161564180298,2.7259363011172126e+40
138.3475,4.1071459,0.08831124,6.759816325637601e+40,123821781758.27696,229.7016,10.8543897665344,6.759816325637601e+40
138.35068,4.2782864,0.07574715,4.8889851679762725e+40,27139368042.396057,49.17682,76.20674877405597,4.8889851679762725e+40
138.35251,3.3463264,0.1476376,2.039752848864959e+41,68980578722.07747,221.2025,51.847896236644814,2.039752848864959e+41
138.35992,3.2815847,0.1201701,1.3053143776164805e+41,106175700606.8855,149.5825,38.40180683098495,1.3053143776164805e+41
138.36018,5.6620239,0.1263368,1.4541671213744371e+41,53156265201.94494,85.094,413.9007413917075,1.4541671213744371e+41
138.36709,3.155982,0.1443339,1.9415087529009035e+41,169722737026.67923,195.7322,60.69048554563615,1.9415087529009035e+41
138.36741,5.4168027,0.1450698,1.963152786658136e+41,150518002317.68677,197.1029,111.42062080448223,1.963152786658136e+41
138.36793,4.8006722,0.0698519,4.1239735819245015e+40,42457457065.95028,92.89648,90.89537411341762,4.1239735819245015e+40
138.3704,4.1035893,0.08595479,6.383549710872275e+40,52263399257.76467,154.7447,90.49178955994489,6.383549710872275e+40
138.37232,5.5885202,0.09038626,7.101005301806252e+40,30206651383.02252,107.6276,236.25668194675717,7.101005301806252e+40
138.3756,5.1647845,0.07043187,4.196103149633057e+40,209857355205.4183,167.6014,104.83806688048504,4.196103149633057e+40
138.37718,3.1891395,0.148638,2.0700506348596705e+41,161066728405.0942,190.7574,74.2743175433367,2.0700506348596705e+41
138.37796,4.3429973,0.1259109,1.443594247933207e+41,83537290494.3123,221.3125,132.42427996228596,1.443594247933207e+41
138.38595,4.3688976,0.13646,1.7184440694750033e+41,88542413818.3552,170.9605,129.28992196952194,1.7184440694750033e+41
138.38723,4.1293104,0.07519191,4.813904613096315e+40,79211600644.02728,168.351,95.6580500250565,4.813904613096315e+40
138.38778,4.0220305,0.07593429,4.91443346158107e+40,12451595517.185692,20.32118,49.415166622307744,4.91443346158107e+40
138.38918,3.3462867,0.0979465,8.423228919026553e+40,257367824502.2526,262.1446,31.95958879146089,8.423228919026553e+40
138.39181,-0.25265133,0.07023016,4.170939908041677e+40,85019992269.71758,158.9308,27.71159257718671,4.170939908041677e+40
138.39237,4.1439154,0.07553472,4.860185136967055e+40,24783162704.52825,124.2289,86.35905576145417,4.860185136967055e+40
138.39402,3.0075134,0.103268,9.429551102627626e+40,68832338154.17915,217.4199,66.09238815235383,9.429551102627626e+40
138.39611,0.038826792,0.1453136,1.970353603154674e+41,145096856755.3732,120.3446,178.26761590642164,1.970353603154674e+41
138.39702,4.0638984,0.1255754,1.4352962449395723e+41,82482444779.15475,85.16103,84.11560613393947,1.4352962449395723e+41
138.39707,5.1274721,0.1338727,1.6485140186936974e+41,72411101781.65192,181.5395,178.85258959524108,1.6485140186936974e+41
138.40507,3.2890329,0.1416319,1.863211306259598e+41,194642969068.38086,246.4469,9.89546156955575,1.863211306259598e+41
138.41065,4.3943959,0.06950419,4.081055015645754e+40,7846419687.507019,56.47441,170.73944079977443,4.081055015645754e+40
138.41315,3.9398189,0.07295533,4.517870565422279e+40,25987768293.926067,41.79875,102.93982493791046,4.517870565422279e+40
138.41633,2.4488054,0.09680839,8.216172721821413e+40,28243617751.76195,43.1502,179.37449900161732,8.216172721821413e+40
138.41651,3.3764708,0.07570913,4.8838238154328635e+40,35335004356.83414,88.69579,20.380953548850506,4.8838238154328635e+40
138.4176,3.0951338,0.1404631,1.8299111587147784e+41,70786852090.55333,149.3244,269.8371892257776,1.8299111587147784e+41
138.41821,2.0854031,0.0967385,8.203550787311595e+40,11386637012.45422,102.7156,355.43223205001294,8.203550787311595e+40
138.42193,3.3299354,0.1477301,2.042543547399179e+41,69589533684.22952,155.6207,25.027681300882296,2.042543547399179e+41
138.42663,3.6563414,0.1463234,2.000339444399516e+41,86695810705.1819,136.424,364.29645153929795,2.000339444399516e+41
138.42769,3.5235125,0.100308,8.86200785930517e+40,75838665049.55365,126.9072,2.321963409907771,8.86200785930517e+40
138.43654,3.1437928,0.1422606,1.881265355548374e+41,58834825504.831894,162.4361,119.8833646098308,1.881265355548374e+41
138.44249,3.3131602,0.1444383,1.9445709843480852e+41,119486597962.46954,170.0114,111.25745616516848,1.9445709843480852e+41
138.44524,2.6924005,0.09069877,7.153194459646947e+40,36108215779.05714,128.7593,114.63798173013906,7.153194459646947e+40
138.44688,3.4960034,0.09958038,8.725492019465847e+40,22973052023.394093,150.3708,121.27293229822101,8.725492019465847e+40
138.45613,2.9627699,0.1410221,1.8457948305456007e+41,137879845528.42307,163.8376,38.08669056622667,1.8457948305456007e+41
138.45737,4.2623216,0.07523128,4.819207423992143e+40,12211442632.155191,16.98714,281.51800797389734,4.819207423992143e+40
138.46373,3.3310421,0.1400292,1.817636063903394e+41,81869680406.68604,197.7935,121.23429342514308,1.817636063903394e+41
138.46479,0.16008033,0.1445196,1.9469575631010766e+41,180490931785.43823,190.1362,44.557196958073504,1.9469575631010766e+41
138.47469,-0.044012596,0.05497966,2.5022538812459424e+40,13445386412.226496,74.57961,30.563467381726596,2.5022538812459424e+40
138.47537,1.031661,0.1408316,1.840373085750752e+41,40361196685.84307,84.33987,133.12076112426018,1.840373085750752e+41
138.48938,5.3499837,0.144523,1.947057407261822e+41,216163967076.7001,176.896,91.95086750296932,1.947057407261822e+41
138.49002,1.6601464,0.05546275,2.5481591027217595e+40,105281101663.40742,251.9744,99.64811644898553,2.5481591027217595e+40
138.49028,3.0509895,0.1488419,2.0762572768272565e+41,115601293985.39992,228.3579,104.6169184404469,2.0762572768272565e+41
138.49303,2.9026595,0.07222374,4.4232541301211e+40,20665952506.18463,86.62495,70.6532136391199,4.4232541301211e+40
138.49904,4.8949076,0.1445148,1.946816611619562e+41,73489252171.39246,200.2736,99.09897459639048,1.946816611619562e+41
138.50392,0.58878585,0.1378195,1.7558524643687847e+41,29796725684.249363,176.7541,34.78679353525715,1.7558524643687847e+41
138.50708,3.3000899,0.1418455,1.869334004202548e+41,65286239276.79786,189.2316,200.69558257970215,1.869334004202548e+41
138.51364,3.6310126,0.07536415,4.837127414023958e+40,45082750333.792366,158.8344,95.95873967398528,4.837127414023958e+40
138.51491,-0.84313703,0.1446709,1.951403460323916e+41,18021254965.868267,46.66084,49.94652775890557,1.951403460323916e+41
138.51666,-0.1243587,0.06585138,3.6448424694215445e+40,12172779730.73608,79.49853,7.624649534894871,3.6448424694215445e+40
138.51909,1.6146239,0.05634145,2.6328038339616043e+40,52968284412.502785,194.6875,98.8390861831423,2.6328038339616043e+40
138.52604,5.1127631,0.1440962,1.934546887083195e+41,193150326640.7166,184.6138,88.72975198638918,1.934546887083195e+41
138.52684,2.7564529,0.09993463,8.791809103636263e+40,90426467464.24295,169.0714,10.960289178298638,8.791809103636263e+40
138.52861,4.7435625,0.06298649,3.321307003660033e+40,12793364058.914234,52.61765,113.35357986322987,3.321307003660033e+40
138.52954,3.4555841,0.09728735,8.302961348478021e+40,25469681285.370872,60.9307,106.48722495324908,8.302961348478021e+40
138.52982,3.607027,0.1380529,1.762320920067929e+41,137263646072.79112,133.5602,70.30584623755772,1.762320920067929e+41
138.53283,5.5777342,0.109749,1.0741244501615375e+41,330722403.02472883,67.79069,249.63556029855079,1.0741244501615375e+41
138.53299,4.0211922,0.07270278,4.485085144963747e+40,16123508078.083796,107.1705,177.98454687603916,4.485085144963747e+40
138.53337,3.639122,0.07512414,4.804784015339558e+40,16779990487.488703,124.5019,55.876490298584365,4.804784015339558e+40
138.53611,5.5550952,0.09789123,8.413107548387378e+40,110147309403.23059,172.575,304.6108375269528,8.413107548387378e+40
138.53878,4.123389,0.1373926,1.7440563661286025e+41,163769102537.2168,227.7138,66.82704255079332,1.7440563661286025e+41
138.54136,2.8147362,0.09513224,7.916426377475962e+40,14836569292.519127,119.0185,145.48224459771396,7.916426377475962e+40
138.54163,5.0351741,0.1260647,1.4474072655088107e+41,136669663809.89584,136.7399,64.36161073986163,1.4474072655088107e+41
138.54363,0.3661995,0.08770871,6.6624773604342255e+40,62073738285.85452,118.4067,115.14385223684162,6.6624773604342255e+40
