RA,DEC,Z,sSFR_0_1Gyr_best_fit,sSFR_0_1Gyr_percentile16,sSFR_0_1Gyr_percentile50,sSFR_0_1Gyr_percentile84,mass_stellar_best_fit,mass_stellar_percentile16,mass_stellar_percentile50,mass_stellar_percentile84
129.5081457,-0.0336625,0.1454,0.000000001671,-8.925,-8.875,-8.775,2328000000,9.362,9.397,9.432
129.565348,-0.0157188,0.0576,0.0000000003857,-9.825,-9.625,-9.475,1233000000,9.062,9.112,9.222
129.5964678,-0.0256833,0.1398,0.0000000001759,-9.975,-9.775,-9.675,2878000000,9.387,9.457,9.542
129.7440923,-0.1462906,0.0404,0.0000000005883,-10.37,-9.925,-9.075,113000000,8.052,8.107,8.222
129.7452587,-0.1407175,0.058,0.000000000393,-10.22,-9.625,-9.475,723400000,8.852,8.902,9.062
129.8587971,-0.1969759,0.0512,0.00000000008577,-10.07,-9.375,-9.225,2762000000,9.177,9.297,9.442
129.8499551,-0.0424591,0.0491,0.00000000005864,-10.37,-10.22,-10.02,1385000000,8.967,9.087,9.147
129.9808458,-0.1876647,0.0244,0.00000000005044,-10.27,-10.17,-10.02,504800000,8.412,8.492,8.702
130.4861665,-0.0600653,0.0102,0.0000000004005,-9.525,-9.375,-9.275,89280000,7.922,7.947,8.032
130.6694104,-0.0027284,0.0506,0.0000000001433,-10.27,-10.12,-9.925,1032000000,9.057,9.177,9.282
130.8527401,-0.0301758,0.0514,0.0000000007633,-9.325,-9.175,-9.025,384900000,8.552,8.627,8.757
130.8535005,-0.053667,0.051,0.0000000004356,-9.725,-9.475,-9.375,1363000000,9.107,9.172,9.272
130.9255094,-0.0552535,0.0517,0.000000001912,-8.675,-8.425,-8.325,341200000,8.087,8.117,8.282
131.0217843,-0.0639178,0.078,0.0000000003835,-10.07,-9.575,-9.425,1778000000,9.132,9.202,9.347
131.0529428,-0.0589844,0.0974,0.0000000004345,-9.825,-9.475,-9.325,1836000000,9.127,9.212,9.322
131.2650282,-0.140983,0.1016,0.000000000197,-9.825,-9.725,-9.525,2281000000,9.322,9.367,9.497
131.4948122,-0.0283373,0.0777,0.000000001192,-8.925,-8.675,-8.675,1011000000,9.007,9.127,9.127
134.4344191,-0.044869,0.0437,0.0000000006953,-9.475,-9.275,-9.025,340300000,8.477,8.592,8.722
134.5234166,-0.0212253,0.0286,0.000000000321,-9.525,-9.475,-9.375,2044000000,9.217,9.307,9.347
134.9144651,-0.1706552,0.0524,0.0000000001908,-10.02,-9.725,-9.725,757500000,8.822,8.877,9.022
135.0377899,-0.1747597,0.0421,0.0000000006545,-10.17,-9.475,-9.225,210700000,8.292,8.382,8.462
135.125702,-0.0707386,0.0419,0.0000000001035,-10.52,-9.975,-9.875,629500000,8.742,8.827,8.937
135.221678,-0.0552665,0.042,0.0000000001712,-9.875,-9.725,-9.575,439800000,8.617,8.657,8.767
135.6382194,-0.1331521,0.0598,0.0000000001783,-10.07,-9.725,-9.725,1045000000,9.017,9.027,9.132
135.6239448,-0.0547169,0.0541,0.0000000002877,-9.725,-9.625,-9.525,2485000000,9.337,9.427,9.507
135.5801397,-0.0636764,0.0536,0.0000000003897,-9.625,-9.375,-9.175,678200000,8.617,8.777,8.952
136.1952141,-0.1294475,0.1019,0.000000001288,-9.125,-9.025,-8.875,1724000000,9.237,9.292,9.347
136.2599368,-0.0094459,0.0544,0.0000000002436,-10.12,-9.775,-9.675,1878000000,9.162,9.272,9.407
136.3363224,-0.0370515,0.019,0.00000000006852,-10.17,-10.17,-9.475,359700000,8.552,8.557,8.647
136.3767489,-0.1916828,0.1006,0.0000000001765,-10.17,-9.975,-9.725,2112000000,9.447,9.597,9.737
136.5870669,-0.0845913,0.0399,0.0000000006414,-9.925,-9.375,-9.125,171200000,8.232,8.332,8.397
136.7194908,-0.1311085,0.0943,0.000000001027,-8.975,-8.775,-8.625,1087000000,8.817,8.902,9.032
136.7310515,-0.0313179,0.0186,0.0000000005882,-9.325,-9.225,-9.175,2994000000,9.417,9.472,9.522
136.7375229,-0.1235307,0.0188,0.0000000003194,-9.725,-9.575,-9.475,1214000000,9.072,9.107,9.162
136.750005,-0.047619,0.0185,0.000000002903,-8.525,-8.475,-8.375,26000000,7.387,7.412,7.482
136.8197589,-0.1944542,0.0545,0.0000000005185,-9.275,-9.175,-9.075,1215000000,8.977,9.027,9.087
136.8544565,-0.1764818,0.0762,0.0000000001641,-9.925,-9.725,-9.575,2300000000,9.162,9.257,9.362
136.9098949,-0.1799002,0.054,0.000000000408,-10.17,-9.875,-9.575,960500000,9.022,9.212,9.387
136.9454852,-0.1045404,0.1012,0.0000000005043,-9.425,-9.325,-9.175,1288000000,9.072,9.112,9.172
137.2711572,-0.1369247,0.0762,0.000000000144,-10.47,-10.07,-9.875,2140000000,9.302,9.402,9.522
137.8267153,-0.1066407,0.0706,0.000000002248,-9.175,-8.925,-8.625,240300000,8.402,8.537,8.672
137.8253355,-0.1058426,0.0707,0.000000001107,-10.17,-9.375,-9.175,1125000000,9.052,9.112,9.207
138.2410772,-0.1324063,0.0657,0.0000000001195,-10.32,-9.675,-9.475,966100000,8.692,8.777,9.002
138.4589246,-0.0797578,0.0539,0.0000000002114,-9.775,-9.625,-9.575,1052000000,8.902,8.962,9.047
138.9731306,-0.2044057,0.1444,0.000000001299,-9.225,-9.125,-8.975,2347000000,9.372,9.422,9.472
139.20865494,-0.12125958,0.0878,0.0000000003187,-9.925,-9.675,-9.525,1881000000,9.297,9.357,9.487
139.1232368,-0.0317896,0.0556,0.0000000009984,-9.225,-9.225,-9.025,379600000,8.562,8.577,8.642
139.288424,-0.0268887,0.0913,0.0000000004905,-9.375,-9.325,-9.225,981800000,8.897,8.952,8.997
139.5592645,-0.1967215,0.057,0.0000000004538,-10.12,-9.675,-9.475,1863000000,9.172,9.317,9.487
139.5712153,-0.2068803,0.0584,0.000000000004827,-11.97,-11.42,-11.07,2714000000,9.332,9.412,9.532
139.7720654,-0.1862364,0.0559,0.000000000006579,-11.52,-11.07,-10.82,2495000000,9.282,9.367,9.427
140.2449644,-0.1258964,0.0871,0.0000000009404,-9.225,-9.175,-9.075,956900000,8.972,8.977,9.047
140.572732,-0.1925968,0.053,0.00000000006292,-10.62,-10.32,-10.02,1187000000,8.957,9.172,9.347
140.7082926,-0.1507898,0.0208,0.0000000001074,-10.27,-10.22,-9.975,223500000,8.272,8.312,8.482
129.3305227,0.3991978,0.0518,0.0000000004581,-9.425,-9.325,-9.175,910500000,8.837,8.912,8.967
129.3013334,0.3874562,0.0417,0.0000000004284,-9.475,-9.425,-9.325,1246000000,9.077,9.127,9.217
129.4041298,0.3694913,0.078,0.00000000004885,-10.32,-10.32,-10.32,2009000000,9.302,9.302,9.302
129.8197604,0.356409,0.1096,0.0000000005296,-9.425,-9.275,-9.075,2144000000,9.222,9.322,9.402
130.0276916,0.3456764,0.0517,0.0000000002142,-10.02,-9.825,-9.675,596000000,8.797,8.857,8.967
130.1359353,0.2620173,0.0347,0.00000000006812,-10.47,-10.27,-10.12,1425000000,9.152,9.287,9.377
130.2604738,0.3958656,0.0373,0.0000000003185,-9.825,-9.625,-9.475,737300000,8.847,8.892,8.922
130.56544,0.3789376,0.0767,0.0000000005535,-9.375,-9.225,-9.125,1217000000,8.962,9.017,9.082
130.5920642,0.253327,0.0785,0.00000000002584,-11.17,-10.72,-10.52,2375000000,9.382,9.512,9.607
130.8811038,0.2196246,0.0296,0.000000000005878,-10.82,-10.07,-9.475,76230000,7.887,8.027,8.142
131.1036781,0.3429536,0.0145,0.0000000004398,-9.625,-9.475,-9.375,161600000,8.157,8.182,8.277
131.0403143,0.2265261,0.0786,0.0000000003135,-9.625,-9.475,-9.375,1053000000,8.957,9.022,9.127
131.2742485,0.2913794,0.0184,0.0000000002863,-10.07,-9.625,-9.375,100600000,7.907,8.017,8.032
131.5762745,0.3827743,0.0728,0.0000000004576,-9.475,-9.375,-9.225,709500000,8.782,8.842,8.907
131.6261986,0.2393411,0.1291,0.0000000004492,-9.725,-9.475,-9.325,2309000000,9.342,9.412,9.537
131.6547537,0.3126401,0.0978,0.0000000002683,-9.625,-9.225,-8.825,1169000000,8.757,8.947,9.137
132.1510797,0.2589041,0.0519,0.000000000004395,-12.12,-11.57,-11.22,2579000000,9.247,9.317,9.397
132.0996395,0.3318565,0.0961,0.0000000001294,-10.02,-9.925,-9.825,2697000000,9.412,9.502,9.592
132.1962534,0.3692459,0.1157,0.0000000004005,-9.625,-9.325,-9.075,2070000000,9.172,9.322,9.492
132.4834958,0.2896394,0.0524,0.00000000009971,-10.07,-9.725,-9.525,2385000000,9.102,9.252,9.407
132.6424215,0.214502,0.0414,0.00000000001021,-10.47,-10.27,-10.07,2826000000,9.262,9.452,9.587
132.6387207,0.2925328,0.052,0.0000000002458,-9.825,-9.675,-9.525,1763000000,9.172,9.207,9.297
132.6245836,0.2901999,0.0523,0.0000000003234,-9.875,-9.675,-9.525,1284000000,9.112,9.177,9.287
132.6853633,0.3214092,0.0535,0.0000000002838,-9.775,-9.625,-9.475,669700000,8.767,8.822,8.907
132.6825308,0.3989762,0.0518,0.00000000006035,-10.47,-10.32,-10.17,2946000000,9.447,9.547,9.637
132.7486716,0.3253821,0.0406,0.00000000001833,-11.07,-10.77,-10.52,542900000,8.717,8.852,8.947
132.7401178,0.2389151,0.0412,0.0000000002289,-9.625,-9.425,-9.225,639200000,8.627,8.692,8.817
132.835179,0.3726239,0.0363,0.0000000001171,-11.17,-10.12,-9.525,696600000,8.672,8.767,8.927
133.0751065,0.3935931,0.051,0.0000000002922,-10.32,-9.875,-9.625,733800000,8.837,8.957,9.077
133.1130519,0.41057514,0.1084,0.0000000004044,-9.475,-9.475,-9.375,2799000000,9.442,9.552,9.592
133.2486666,0.2619086,0.0518,0.000000001179,-9.175,-9.025,-8.825,269100000,8.382,8.452,8.527
133.3433844,0.2714269,0.053,0.0000000002918,-9.875,-9.675,-9.575,1371000000,9.172,9.227,9.327
133.3667033,0.4012558,0.1076,0.0000000002911,-9.825,-9.575,-9.425,2682000000,9.377,9.447,9.557
133.4737365,0.3041809,0.0283,0.0000000004149,-10.27,-9.425,-9.225,726100000,8.832,8.862,8.972
133.4786818,0.2155116,0.0507,0.0000000000001796,-12.62,-11.82,-11.52,2976000000,9.382,9.467,9.567
133.53363,0.3734428,0.1097,0.0000000003873,-9.825,-9.625,-9.475,2790000000,9.487,9.582,9.692
133.7911787,0.4114411,0.0526,0.000000000495,-9.675,-9.475,-9.275,639000000,8.712,8.792,8.917
133.8859895,0.3170729,0.0876,0.0000000004742,-9.725,-9.525,-9.325,1463000000,9.157,9.222,9.307
134.16946306,0.37500486,0.0084,0.0000000002449,-9.625,-9.625,-9.475,1308000000,9.037,9.112,9.122
134.3998733,0.3260987,0.0716,0.000000001107,-9.925,-9.575,-9.225,887200000,8.857,8.947,9.037
134.5547666,0.2430589,0.0719,0.0000000002458,-10.17,-9.975,-9.675,2268000000,9.212,9.312,9.402
134.5746986,0.3377262,0.0541,0.00000000005694,-9.975,-9.725,-9.425,2345000000,8.727,8.947,9.167
134.5848761,0.2833366,0.054,0.0000000001734,-10.42,-9.775,-9.675,1096000000,9.037,9.112,9.347
134.6638673,0.2717491,0.0709,0.0000000004303,-9.625,-9.375,-9.175,1320000000,9.022,9.122,9.252
134.8155051,0.3915708,0.0114,0.0000000001831,-9.875,-9.775,-9.625,583600000,8.652,8.742,8.817
134.9904692,0.2587934,0.0886,0.0000000005185,-9.425,-9.275,-9.075,1610000000,9.077,9.167,9.262
135.5180697,0.3989893,0.0565,0.0000000005699,-9.825,-9.125,-8.825,723800000,8.842,8.932,9.042
135.463536,0.3995035,0.0531,0.0000000002734,-10.12,-9.675,-9.225,615600000,8.707,8.742,8.862
135.7642552,0.4071043,0.0532,0.0000000006364,-9.375,-9.325,-9.275,1284000000,9.047,9.107,9.157
135.9461732,0.3680677,0.1025,0.0000000003037,-9.875,-9.725,-9.525,2585000000,9.412,9.512,9.612
136.2411771,0.3553157,0.1016,0.000000009357,-8.875,-8.525,-8.175,279100000,8.387,8.577,8.792
136.2856102,0.2623631,0.0588,0.0000000000001393,-12.82,-12.22,-11.72,2223000000,9.357,9.437,9.532
136.4997261,0.2937295,0.0272,0.0000000001559,-10.17,-9.925,-9.775,534700000,8.762,8.942,9.052
136.522712,0.2133604,0.0165,0.0000000004905,-9.475,-9.375,-9.325,98710000,7.907,7.967,8.132
136.5792336,0.3542327,0.0588,0.000000002353,-9.725,-9.225,-8.725,260800000,8.142,8.427,8.692
136.6814678,0.254284,0.0589,0.0000000003602,-9.575,-9.475,-9.375,1519000000,9.162,9.207,9.282
136.9778584,0.2211434,0.0518,0.00000000000006093,-10.82,-9.825,-9.275,541200000,8.577,8.727,8.832
137.2118974,0.2683536,0.078,0.000000001199,-9.075,-8.925,-8.875,2124000000,9.267,9.322,9.342
137.2932406,0.2169338,0.0874,0.0000000002958,-10.77,-10.12,-9.625,1862000000,9.227,9.317,9.442
137.2017614,0.2634974,0.0778,0.000000001596,-9.275,-9.125,-8.925,745800000,8.707,8.757,8.847
137.3879581,0.3280334,0.0688,0.0000000003549,-10.17,-9.625,-9.375,1481000000,9.137,9.262,9.417
137.4050911,0.3160944,0.0701,0.0000000007175,-9.425,-9.275,-9.125,2457000000,9.432,9.497,9.612
137.4077395,0.3153139,0.07,0.0000000001846,-10.82,-9.975,-9.275,859100000,8.677,9.027,9.302
137.5787458,0.301843,0.0692,0.000000000344,-9.575,-9.375,-9.175,1348000000,9.042,9.122,9.202
137.7083067,0.2651447,0.1492,0.0000000003535,-10.17,-9.525,-9.375,2824000000,9.422,9.492,9.582
137.8156029,0.3762278,0.0694,0.0000000004918,-9.475,-9.325,-9.225,1813000000,9.037,9.102,9.212
138.0693416,0.301786,0.0541,0.00000000002623,-10.87,-10.67,-10.52,2137000000,9.212,9.352,9.397
138.0861934,0.3026846,0.0536,0.0000000001042,-10.12,-10.02,-9.825,1999000000,9.262,9.312,9.442
138.1981296,0.3735449,0.054,0.0000000007337,-9.225,-9.125,-9.025,564900000,8.657,8.677,8.767
138.3420923,0.2675784,0.0528,0.00000000002093,-10.87,-10.67,-10.57,2955000000,9.467,9.517,9.612
138.2747043,0.2398948,0.0542,0.00000000004888,-10.32,-10.22,-9.975,1276000000,8.902,9.047,9.102
138.610109,0.379604,0.0668,0.0000000007478,-9.175,-9.125,-9.125,603800000,8.772,8.772,8.777
138.5927133,0.3041768,0.0696,0.0000000004345,-9.825,-9.575,-9.425,918700000,8.907,8.987,9.092
138.7098265,0.2224163,0.0575,0.00000000006652,-10.17,-10.02,-9.975,1457000000,8.952,8.982,9.162
139.0215493,0.3269348,0.092,0.0000000002053,-9.975,-9.775,-9.625,2218000000,9.297,9.397,9.487
139.0536818,0.3237112,0.0702,0.0000000006253,-9.225,-9.075,-8.975,683900000,8.747,8.802,8.837
139.193859,0.3419759,0.0573,0.000000000464,-11.27,-10.17,-9.675,605200000,8.767,8.932,9.007
139.2144583,0.2351759,0.0568,0.0000000000598,-10.22,-10.07,-9.975,2865000000,9.277,9.347,9.457
139.253574,0.2794208,0.0882,0.000000000876,-9.575,-9.275,-9.175,1901000000,9.277,9.337,9.427
139.3779402,0.3873945,0.0562,0.0000000002765,-9.775,-9.675,-9.575,1329000000,9.092,9.122,9.242
139.5685252,0.3850275,0.0171,0.0000000000623,-10.22,-10.12,-10.07,662900000,8.652,8.692,8.817
139.9848844,0.2392632,0.0876,0.0000000003086,-9.525,-9.375,-9.225,1843000000,9.257,9.277,9.387
140.1274378,0.3609214,0.0874,0.0000000001246,-9.975,-9.825,-9.725,2489000000,9.237,9.322,9.402
140.342655,0.254653,0.0866,0.0000000004711,-9.525,-9.375,-9.325,1134000000,8.977,9.022,9.092
140.7674035,0.3279896,0.0562,0.000000000626,-9.325,-9.225,-8.975,947400000,8.942,9.007,9.022
140.8256858,0.3036053,0.0565,0.00000000004885,-10.32,-10.32,-10.07,1442000000,9.027,9.157,9.157
129.0001378,0.678044,0.0135,0.0000000000007961,-12.87,-12.22,-11.97,682700000,8.842,8.922,8.982
129.0363448,0.6660418,0.0136,0.0000000000001712,-12.82,-11.97,-11.72,1637000000,9.147,9.197,9.242
129.8102135,0.7056549,0.0781,0.0000000004622,-9.425,-9.275,-9.125,853500000,8.832,8.882,8.952
129.8547639,0.6866341,0.145,0.00000000005462,-10.97,-10.02,-9.125,661100000,8.182,8.847,9.182
130.26524,0.7007444,0.0143,0.0000000001507,-10.17,-9.825,-9.575,91900000,7.692,7.807,7.967
130.3178131,0.6847119,0.0783,0.0000000003163,-9.825,-9.575,-9.475,1871000000,9.232,9.307,9.422
130.8807262,0.7261655,0.0968,0.0000000009218,-10.52,-9.725,-8.925,196200000,8.257,8.912,9.387
130.9270727,0.6960512,0.0508,0.0000000001456,-9.975,-9.925,-9.725,1219000000,8.922,8.947,9.082
131.4770955,0.6698429,0.0771,0.0000000006608,-9.225,-9.125,-9.075,1546000000,9.162,9.192,9.242
131.867769,0.6644273,0.0582,0.00000000004459,-10.57,-10.42,-10.27,1877000000,9.152,9.252,9.332
131.9271661,0.6822724,0.0454,0.0000000000382,-10.67,-10.37,-10.17,2239000000,9.317,9.407,9.557
131.921104,0.7307522,0.1042,0.0000000004912,-9.725,-9.475,-9.375,2992000000,9.457,9.532,9.627
132.1817738,0.6526322,0.1195,0.0000000003716,-9.625,-9.475,-9.375,2816000000,9.402,9.467,9.582
132.1649523,0.7229947,0.1046,0.0000000002007,-9.975,-9.775,-9.675,2944000000,9.422,9.512,9.597
133.0025622,0.6813521,0.1269,0.00000000005039,-9.825,-9.425,-9.175,2116000000,9.257,9.397,9.517
133.0697312,0.6811876,0.0411,0.000000000221,-9.925,-9.725,-9.625,1223000000,9.087,9.177,9.272
133.0724212,0.7231042,0.0777,0.0000000003229,-9.625,-9.375,-9.175,1068000000,8.917,9.012,9.167
133.4272796,0.7610296,0.0413,0.00000000009998,-10.42,-10.17,-9.975,484900000,8.642,8.742,8.852
133.7428669,0.7470682,0.111,0.000000001179,-9.225,-9.125,-9.025,2158000000,9.342,9.387,9.472
133.7618167,0.7610361,0.0414,0.0000000001518,-10.07,-9.875,-9.675,1282000000,8.987,9.092,9.192
133.9290616,0.7363736,0.0288,0.0000000002864,-10.82,-9.925,-9.375,204000000,8.092,8.262,8.352
133.9057532,0.7422279,0.0287,0.0000000006458,-9.475,-9.175,-8.825,108200000,7.947,8.062,8.187
134.1758682,0.6330132,0.0528,0.0000000001264,-10.17,-10.07,-9.875,1869000000,9.267,9.342,9.402
134.2011311,0.6921704,0.0528,0.0000000001757,-9.975,-9.775,-9.525,1777000000,9.247,9.272,9.342
134.6071899,0.6844827,0.0523,0.00000000004327,-10.47,-10.32,-10.12,2342000000,9.317,9.447,9.557
134.82397208,0.69014328,0.0163,0.0000000004391,-10.17,-9.575,-9.375,117600000,8.067,8.107,8.142
134.8301677,0.7978819,0.0131,0.000000000571,-9.475,-9.325,-9.225,646200000,8.807,8.862,8.922
134.9060254,0.776277,0.0888,0.0000000002722,-9.925,-9.725,-9.575,2392000000,9.337,9.387,9.552
134.9606482,0.7903082,0.0712,0.0000000001546,-9.925,-9.775,-9.675,2693000000,9.322,9.402,9.477
135.1449511,0.6899525,0.0889,0.0000000003535,-9.975,-9.475,-9.425,2569000000,9.402,9.427,9.477
135.2784765,0.716086,0.1103,0.0000000004009,-10.07,-9.675,-9.425,2016000000,9.297,9.342,9.442
135.5890483,0.6821259,0.018,0.00000000006146,-10.37,-10.22,-10.02,147100000,8.012,8.127,8.217
135.6211024,0.7095849,0.0367,0.0000000001474,-10.27,-10.12,-9.925,874700000,8.992,9.097,9.147
135.8853616,0.8034825,0.0533,0.000000001331,-8.975,-8.925,-8.875,274000000,8.412,8.437,8.467
135.9958385,0.7399741,0.053,0.00000000003423,-10.47,-9.975,-9.775,2641000000,9.182,9.347,9.482
136.1622182,0.767785,0.0716,0.000000000303,-9.925,-9.725,-9.475,1845000000,9.162,9.227,9.352
136.2109654,0.7433502,0.0127,0.0000000002911,-9.825,-9.725,-9.575,135700000,8.082,8.177,8.267
136.2545994,0.6862974,0.0769,0.0000000003615,-9.675,-9.525,-9.425,924000000,8.922,8.992,9.062
136.3991134,0.696789,0.1016,0.000000001007,-9.375,-9.225,-9.075,1959000000,9.307,9.367,9.417
136.3406388,0.7089628,0.0533,0.0000000001252,-10.07,-9.475,-9.225,699500000,8.697,8.757,8.842
136.8970496,0.6379365,0.0523,0.0000000002712,-9.775,-9.575,-9.475,1461000000,9.067,9.132,9.212
137.0008141,0.7426215,0.0774,0.000000000195,-10.02,-9.825,-9.675,2375000000,9.322,9.442,9.562
136.8913831,0.7272618,0.0533,0.0000000003691,-10.07,-9.675,-9.525,536500000,8.737,8.822,8.897
137.1965093,0.6506265,0.0538,0.0000000002584,-9.875,-9.775,-9.575,2007000000,9.282,9.307,9.362
137.2938584,0.8369025,0.0395,0.0000000002825,-11.12,-10.12,-9.175,95650000,6.237,6.937,7.557
137.312797,0.7515968,0.0705,0.0000000003189,-9.775,-9.625,-9.475,1362000000,9.082,9.157,9.247
137.7006055,0.6308689,0.0941,0.0000000002758,-10.42,-9.975,-9.725,2807000000,9.447,9.502,9.587
138.3651805,0.7459421,0.0543,0.0000000002532,-10.07,-9.725,-9.625,733800000,8.787,8.842,8.947
138.2577781,0.8100878,0.0541,0.0000000005431,-9.875,-9.525,-9.375,1151000000,8.782,8.847,8.942
138.8457049,0.6815858,0.0524,0.000000000005282,-11.67,-11.32,-11.02,2410000000,9.377,9.452,9.552
139.2320594,0.7043775,0.0804,0.0000000001888,-9.725,-9.625,-9.475,2634000000,9.272,9.347,9.417
139.4746704,0.7305926,0.0291,0.000000000571,-9.625,-9.425,-9.225,179800000,8.252,8.302,8.407
139.5058595,0.6306261,0.057,0.0000000004301,-9.475,-9.375,-9.225,698200000,8.752,8.817,8.882
139.5275892,0.7070773,0.0578,0.00000000004663,-10.32,-10.12,-9.975,1770000000,9.032,9.167,9.247
139.529859179,0.723751923,0.0169,0.0000000001875,-10.02,-9.925,-9.725,91160000,7.932,8.027,8.107
139.66294938,0.7620343,0.0578,0.00000000102,-9.475,-9.325,-9.075,617600000,8.677,8.792,8.932
139.666431,0.7682349,0.0877,0.000000001733,-9.175,-8.825,-8.575,1701000000,8.822,9.062,9.347
139.686738,0.7624821,0.0876,0.0000000004538,-9.475,-9.375,-9.325,1981000000,9.297,9.317,9.397
139.7124309,0.7775068,0.0179,0.000000000237,-10.82,-9.625,-9.525,60900000,7.747,7.797,7.942
139.7761206,0.6775699,0.0176,0.00000000001482,-10.82,-10.72,-10.47,2522000000,9.147,9.247,9.397
139.8692376,0.7046171,0.0565,0.000000000749,-9.275,-9.125,-8.975,1613000000,9.172,9.222,9.257
140.1386872,0.721087,0.0172,0.00000000003163,-10.57,-10.42,-10.17,1367000000,8.747,9.107,9.202
140.1551153,0.8228102,0.0175,0.00000000005557,-10.42,-10.27,-10.17,528200000,8.722,8.842,8.912
140.0915217,0.8235267,0.0179,0.0000000002993,-9.675,-9.525,-9.325,119800000,7.957,8.067,8.202
140.0999765,0.7293847,0.0517,0.0000000004737,-10.12,-9.575,-8.925,1224000000,8.472,9.027,9.447
140.9632712,0.8074352,0.057,0.0000000000009115,-12.02,-12.02,-9.675,1922000000,9.252,9.282,9.302
140.968183,0.8158193,0.017,0.000000000143,-10.02,-9.875,-9.675,89520000,7.847,7.942,8.017
140.172454,-1.988786,0.0649,0.00000000000006638,-11.32,-10.62,-10.32,2296000000,9.352,9.467,9.592
140.0291099,-1.6811758,0.0686,0.0000000003438,-9.575,-9.475,-9.375,2755000000,9.407,9.442,9.497
139.9903826,-1.7257108,0.0694,0.0000000004735,-10.62,-9.925,-9.525,1034000000,8.992,9.152,9.332
140.2540954,-1.6549552,0.0543,0.000000001097,-9.925,-9.225,-9.125,964700000,8.992,9.022,9.127
140.3884495,-1.6431588,0.0644,0.0000000009683,-10.52,-9.525,-9.125,1422000000,9.167,9.217,9.392
140.7431551,-1.7406568,0.0882,0.0000000008008,-9.575,-9.375,-9.175,968600000,8.972,9.027,9.112
140.9482228,-1.7360164,0.1362,0.0000000005533,-9.525,-9.325,-9.175,2972000000,9.487,9.532,9.602
140.9872463,-1.7148892,0.0547,0.0000000001717,-9.675,-9.525,-9.375,928200000,8.757,8.827,8.912
140.0793988,-1.2416191,0.0464,0.0000000004615,-9.475,-9.325,-9.225,937200000,8.897,8.942,8.987
140.1077418,-1.2398508,0.0464,0.0000000006253,-9.525,-9.275,-9.125,404700000,8.527,8.587,8.617
140.0794605,-1.176516,0.0289,0.0000000003163,-9.725,-9.525,-9.425,205400000,8.252,8.317,8.412
140.0810998,-1.3364552,0.1024,0.0000000002335,-10.47,-10.17,-9.825,1963000000,9.292,9.357,9.492
140.1293651,-1.3451768,0.0706,0.000000000291,-9.575,-9.525,-9.375,1790000000,9.192,9.237,9.307
140.2649171,-1.2858551,0.0256,0.0000000006553,-9.925,-9.275,-9.125,149700000,8.132,8.172,8.247
140.4768629,-1.3366862,0.0552,0.0000000002061,-9.975,-9.825,-9.625,1006000000,8.972,9.067,9.157
140.9068016,-1.1723559,0.1148,0.0000000006276,-9.575,-9.375,-9.225,2420000000,9.377,9.417,9.532
140.5496706,-0.9166616,0.0553,0.000000000153,-10.57,-10.17,-9.825,1069000000,9.027,9.127,9.242
140.1235853,-1.8478996,0.0537,0.0000000003701,-9.425,-9.275,-9.125,1454000000,9.132,9.177,9.247
140.2347741,-1.7955582,0.0652,0.0000000008801,-9.225,-9.025,-8.925,871000000,8.867,8.912,8.987
140.2976489,-1.7890449,0.0698,0.0000000003525,-9.625,-9.475,-9.375,2781000000,9.357,9.442,9.572
140.3766901,-1.8958421,0.1034,0.0000000003856,-9.525,-9.425,-9.325,2373000000,9.337,9.372,9.467
140.2841375,-1.8639561,0.0457,0.0000000003932,-9.675,-9.525,-9.375,1546000000,9.107,9.172,9.257
140.7401848,-1.8316714,0.1379,0.00000001215,-8.975,-8.575,-8.225,2269000000,9.332,9.472,9.637
140.9596475,-1.9355826,0.0226,0.00000000004158,-11.97,-11.32,-10.62,381900000,8.457,8.582,8.712
140.9616596,-1.8063606,0.0557,0.0000000000007725,-11.87,-11.17,-10.47,2647000000,9.327,9.417,9.517
140.2172883,-1.3722171,0.0298,0.0000000006414,-10.72,-9.275,-9.075,291700000,8.462,8.662,8.757
140.3866319,-1.5090744,0.0228,0.000000001045,-9.225,-9.025,-8.925,163300000,7.762,7.837,8.212
140.5818418,-1.4665073,0.0546,0.0000000001235,-10.27,-9.975,-9.775,2044000000,9.067,9.187,9.307
140.5100497,-1.4728006,0.1026,0.000000000209,-9.925,-9.725,-9.525,2649000000,9.377,9.452,9.552
140.6790997,-1.5264756,0.064,0.0000000003456,-9.575,-9.475,-9.375,1357000000,9.062,9.127,9.202
140.6144189,-1.5156179,0.0669,0.00000000007391,-10.12,-9.775,-9.575,1164000000,8.997,9.062,9.182
140.6567397,-1.5528089,0.0669,0.0000000002901,-10.32,-9.925,-9.725,1740000000,9.122,9.247,9.372
140.9262205,-1.5141585,0.0549,0.0000000001277,-10.17,-9.925,-9.725,1121000000,8.887,8.987,9.117
140.2096115,-0.9784276,0.0744,0.0000000005444,-9.425,-9.275,-9.125,1359000000,9.087,9.167,9.267
140.2579122,-1.0347942,0.0696,0.0000000001426,-9.925,-9.825,-9.725,2618000000,9.327,9.417,9.492
140.4025569,-1.101888,0.074,0.0000000001923,-10.12,-9.925,-9.725,1760000000,9.242,9.392,9.422
140.4227841,-1.0749356,0.0712,0.0000000006567,-9.475,-9.375,-9.225,1066000000,9.017,9.072,9.117
140.5585578,-0.9759504,0.0871,0.00000000018,-9.825,-9.675,-9.575,2326000000,9.312,9.362,9.482
