RA,DEC,Z,logmstar,dellogmstar
135.6558848,1.0983258,0.12118,10.2426,0.179215
135.8865801,1.2100954,0.05796,10.3117,0.181328
135.8874787,1.208832,0.05785,9.76996,0.360157
135.7568517,1.1499638,0.13184,9.83164,0.113996
135.7697129,1.1356877,0.05263,10.1466,0.140608
135.8129522,1.1064184,0.12166,10.5437,0.152498
135.8434953,1.0947234,0.12209,9.67952,0.0990064
135.8993134,1.0667644,0.07073,9.48477,0.130824
136.0444365,1.0737368,0.09377,9.93796,0.12743
136.0981965,1.0757376,0.14777,10.8353,0.0989628
136.186465,1.0778711,0.05252,9.17922,0.117158
136.2974902,1.0241072,0.05176,8.90517,0.22131
136.2237052,1.1326559,0.12598,10.0111,0.122197
136.2351044,1.1630568,0.02714,8.82843,0.122666
136.308633,1.1643774,0.1333,10.4498,0.135805
136.3182262,1.0255189,0.12603,10.2712,0.0913451
136.424978,1.1396926,0.05236,9.61011,0.190326
136.4316828,1.1318816,0.05064,10.0914,0.120659
136.4646312,1.1305124,0.0522,11.1915,0.097164
136.4780667,1.1253691,0.06634,9.34745,0.123123
136.4637066,1.1335071,0.05442,9.887,0.367719
136.4796815,1.1280101,0.05187,9.59177,0.118904
136.4924423,1.2223262,0.07698,9.65538,0.119094
136.537174,1.1303655,0.05237,10.0627,0.114219
136.5866603,1.1905058,0.05147,9.25318,0.114283
136.6585603,1.2387357,0.12448,10.1896,0.118373
136.7105935,1.0591432,0.14784,10.5764,0.142009
136.7646046,1.0444248,0.1244,10.6173,0.1116
136.8317054,1.1565079,0.10245,10.4327,0.113225
136.9061249,1.0949381,0.14166,10.6647,0.101032
136.8544901,1.2001673,0.03589,8.71128,0.224512
136.9401601,1.2281351,0.1017,10.5179,0.129606
136.9559398,1.2480422,0.10062,10.8719,0.106376
136.962515,1.0491144,0.10146,10.4219,0.123028
137.0114449,1.0716286,0.10271,9.57882,0.121503
137.0934648,1.0964613,0.00006,1.91443,0.120669
137.1924135,1.1495665,0.14447,10.6984,0.104866
137.2538781,1.2091801,0.14282,10.1387,0.152058
137.4423159,1.0831317,0.12482,10.4434,0.125221
137.4473106,1.2249468,0.14649,10.6352,0.117436
137.4837642,1.1045675,0.09304,10.3875,0.122765
137.4135383,1.0925598,0.14329,10.4504,0.107287
137.5283842,1.19076,0.13738,10.1908,0.106954
137.6141053,1.1598288,0.14326,11.4658,0.0858631
137.5880269,1.1256505,0.14679,10.6496,0.125392
137.6371668,1.1344595,0.14531,9.88979,0.125228
137.7585369,1.2472657,0.09497,9.50731,0.118729
137.716218,1.2093493,0.14852,10.5886,0.104156
137.7144107,1.2668557,0.095,10.8781,0.102155
137.7846486,1.2197882,0.14597,10.7528,0.105194
137.7858463,1.2684959,0.14558,9.66476,0.114048
137.8799876,1.2319819,0.09476,10.6082,0.136869
137.8896498,1.2482598,0.13887,10.9149,0.105928
138.0791325,1.1935508,0.09439,10.2768,0.12772
138.1422193,1.1213092,0.13033,10.5058,0.106167
138.2919724,1.1563769,0.05502,9.7008,0.15444
138.3444394,1.15486,0.13997,10.0801,0.126838
138.3732502,1.2852994,0.0591,9.29629,0.241222
138.6307049,1.2640839,0.13682,10.0004,0.123868
139.0282363,1.3029577,0.13701,10.8077,0.0991358
138.974354,1.2404351,0.07582,9.2772,0.131856
139.06897048,1.19233701,0.05531,9.16377,0.159426
139.0620466,1.2933115,0.11563,9.5317,0.110019
139.1255131,1.2932164,0.13697,10.9196,0.107279
139.2547249,1.167235,0.14153,9.76103,0.12104
139.3574739,1.2883436,0.05556,10.8085,0.111492
139.581555,1.1954987,0.08674,10.429,0.118024
139.5670165,1.3067986,0.08884,10.5457,0.11882
139.594558,1.2132872,0.08029,10.2381,0.125153
139.5948922,1.2479535,0.08018,9.66337,0.118338
139.5993769,1.2908853,0.14259,10.8044,0.109454
139.6165463,1.1296618,0.08667,10.4622,0.110038
139.5728867,1.2699832,0.08614,9.90928,0.103557
139.6309756,1.3343965,0.01724,8.05449,0.132004
139.7380724,1.3015092,0.14159,10.6861,0.100786
139.6449802,1.1331904,0.08706,10.1245,0.152698
139.682215,1.2297119,0.08754,9.85267,0.0999178
139.6862006,1.1797546,0.08768,10.3698,0.173818
139.692745,1.1465995,0.08038,10.2578,0.134075
139.6930135,1.1443378,0.08064,9.31866,0.189762
139.7019141,1.1579191,0.08764,10.0053,0.0930041
139.7018444,1.2382893,0.08735,9.9824,0.102514
139.7037966,1.2197999,0.08904,10.1171,0.1087
139.7121669,1.1428931,0.08619,9.38096,0.0991101
139.7157647,1.2427864,0.08757,10.8159,0.108175
139.7241395,1.1456157,0.08765,10.5732,0.0997189
139.7348674,1.2549669,0.08737,10.8911,0.113167
139.7408085,1.1489436,0.08778,11.2105,0.10581
139.7410683,1.1589026,0.08799,9.89707,0.108429
139.7673296,1.1793665,0.08914,11.0612,0.0909177
139.860933,1.2307018,0.13982,10.4374,0.167703
139.9025595,1.1429402,0.13986,10.5712,0.10701
139.9169582,1.1697978,0.14047,11.1358,0.0903833
139.92558,1.325844,0.0165,9.23534,0.160748
139.9352161,1.1579891,0.1411,10.379,0.0988431
139.8276257,1.1671356,0.08068,10.1826,0.114749
140.0029074,1.268019,0.08762,10.4324,0.113798
140.0046704,1.2899821,0.08729,10.4004,0.106176
140.0650235,1.2888337,0.01749,9.96176,0.110193
140.0132406,1.3108633,0.14188,9.90256,0.156115
140.052372,1.1522855,0.01664,8.5439,0.125165
140.0788036,1.1540409,0.01716,8.53714,0.135494
140.1263571,1.3230873,0.08917,10.2278,0.14837
140.110004,1.3009508,0.14135,10.2644,0.0887244
140.1510028,1.2077218,0.08544,10.205,0.128707
140.248885,1.2074526,0.08783,9.97037,0.122749
140.3491695,1.176101,0.05861,10.0509,0.122227
140.45749169,1.25212841,0.14051,11.1575,0.148699
140.4587024,1.305435,0.13876,11.2132,0.0942178
140.4785826,1.2955935,0.13819,10.8212,0.0972248
140.44092,1.3446178,0.13899,10.1779,0.120529
140.4381129,1.2411982,0.01665,8.00893,0.13189
140.5774647,1.2165018,0.00002,2.66138,0.0957935
140.5573124,1.3204511,0.14001,10.0212,0.111692
140.5461422,1.2188062,0.13964,10.0292,0.114752
140.6944628,1.1612658,0.14345,10.6235,0.112699
140.870385,1.2698573,0.1221,10.6865,0.128475
140.9289614,1.3491732,0.02551,10.9032,0.112928
140.9232836,1.3415299,0.0001,1.71818,0.270249
129.0032031,0.883608,0.1065,10.6072,0.165687
129.0139073,1.3297365,0.01329,9.84532,0.109942
129.0323598,1.1980251,0.10633,9.5209,0.122638
129.1129757,1.2876102,0.07684,9.9402,0.12306
129.1269387,1.3347166,0.10299,9.88201,0.114983
129.0266283,1.3064029,0.01315,8.59544,0.122741
129.102633,1.4018021,0.1056,10.542,0.096599
129.1221754,1.2556665,0.12486,9.77549,0.115101
129.1299519,1.313507,0.11847,10.1178,0.115095
129.1476967,1.3605229,0.13448,10.1717,0.138238
129.2473475,1.3745088,0.08359,9.58685,0.123736
129.4371626,1.2068461,0.07897,9.6602,0.114952
129.7181616,1.3991219,0.02922,10.2519,0.127968
129.710704,1.4049499,0.02914,9.26243,0.081007
129.7309349,1.4125509,0.01345,7.96057,0.117538
129.6119932,1.3171524,0.08158,9.70578,0.2091
129.6793519,1.3460114,0.08147,9.96366,0.11562
129.7089607,1.3308796,0.11812,10.0949,0.121257
129.7429698,1.3211484,0.11787,10.0005,0.113768
129.8628514,1.3654373,0.09379,9.95308,0.117525
129.8742319,1.2334424,0.04948,11.1051,0.112337
129.8796882,1.2317765,0.05062,8.07214,0.321317
129.8942268,1.251203,0.04904,10.251,0.109172
129.9805831,1.3954303,0.14964,10.5982,0.0990416
129.9003613,1.3076407,0.11143,9.73143,0.107651
129.9063684,1.2430231,0.04851,9.47979,0.114427
129.9288468,1.4268004,0.05018,9.96882,0.109629
129.9594401,1.2433573,0.14936,10.6038,0.110891
129.9638252,1.2274894,0.07784,9.66707,0.117775
129.9666053,1.225289,0.14973,10.0135,0.116284
129.9966207,1.2330945,0.14933,10.3847,0.123043
130.000787,1.3020769,0.04863,10.1583,0.134174
130.0254417,1.4052377,0.07227,9.46834,0.124475
130.0420056,1.2463166,0.07792,10.7166,0.108279
129.9488061,1.3666735,0.00013,3.23429,0.0922996
130.059739,1.3882431,0.14822,10.2331,0.117575
130.1743082,1.3401934,0.10666,9.87354,0.1691
130.0626018,1.3170334,0.14939,10.4869,0.0939377
130.063137,1.3475341,0.14858,10.3641,0.0986445
130.0714209,1.3473298,0.14935,11.4143,0.0973071
130.118068,1.2754878,0.13421,10.6595,0.101582
130.1254466,1.3628563,0.14849,10.9962,0.0915311
130.1497809,1.3536189,0.11001,10.6287,0.110601
130.1564362,1.2826197,0.11151,11.1798,0.106121
130.0546984,1.3288382,0.14729,10.3894,0.107068
130.1051563,1.4341978,0.10373,9.82928,0.197168
130.0540786,1.3574229,0.05018,9.20029,0.133608
130.203724,1.2745461,0.00011,3.15758,0.144965
130.2864956,1.3693748,0.13419,10.521,0.0884613
130.2904658,1.3106667,0.07906,9.77675,0.119843
130.330786,1.351736,0.04573,8.94926,0.121032
130.2422381,1.3208636,0.144,9.62067,0.135206
130.3524309,1.2997997,0.111,9.69203,0.106776
130.407028,1.296048,0.13438,10.322,0.0971068
130.4782012,1.3381395,0.07786,10.7992,0.108933
130.5651506,1.2682698,0.07833,10.9556,0.101166
130.573955,1.4416321,0.11177,9.90262,0.121004
130.6299184,1.4504663,0.13388,10.3517,0.1487
130.6696518,1.3031295,0.13945,10.5014,0.12531
130.6793429,1.2964444,0.11752,10.157,0.125463
130.6838469,1.3430638,0.07646,9.59659,0.126846
130.693211,1.3558428,0.07871,9.72365,0.102164
130.7063892,1.3512853,0.0774,10.8325,0.105132
130.7464294,1.4235274,0.07757,9.79436,0.107211
130.7507793,1.3563749,0.07767,9.79381,0.170793
130.7687705,1.336604,0.07696,10.5863,0.126549
130.7209962,1.3435922,0.13941,10.1106,0.165537
130.8116285,1.4225849,0.13907,11.0161,0.0935661
130.8437236,1.3201788,0.04468,9.32669,0.136244
130.870106,1.2791566,0.07695,9.50674,0.133548
130.8738911,1.4169716,0.12995,9.55213,0.118401
130.8946993,1.4185206,0.09455,9.88575,0.112624
130.8958282,1.4525093,0.05043,8.84974,0.107964
130.9030787,1.3538693,0.05029,9.05288,0.118327
130.9720923,1.2920798,0.148,10.2577,0.117353
130.9716767,1.4531135,0.13923,9.72423,0.0884995
130.9819107,1.2858186,0.14849,10.5295,0.138363
130.9926798,1.4579211,0.13952,10.5247,0.13378
131.0197463,1.3775637,0.07692,10.4074,0.127799
131.3727055,1.3590398,0.11275,10.2597,0.160652
131.270248,1.4013465,0.01371,7.97719,0.104394
131.3799354,1.3076549,0.11687,9.68853,0.118346
131.3836426,1.2932948,0.04398,9.87838,0.12832
131.3868971,1.3010384,0.06999,10.1337,0.131888
131.38643353,1.30219017,0.07033,8.51154,0.270606
131.3231875,1.3621422,0.11792,9.93861,0.116624
131.3633028,1.465105,0.04186,8.41086,0.109862
131.3767947,1.3159852,0.11741,10.0064,0.255596
131.4684182,1.4541632,0.11236,10.0796,0.114511
131.4774627,1.3580529,0.09507,9.99296,0.126988
131.5136936,1.3469596,0.13121,10.1775,0.116712
131.5262334,1.3610768,0.13101,10.812,0.100881
131.6606102,1.4042761,0.03623,8.71281,0.121509
131.5783806,1.3736589,0.13374,11.0463,0.105694
131.5860057,1.3697145,0.13332,10.5282,0.0913238
131.6304158,1.4833576,0.05122,10.2691,0.105133
131.6755485,1.2949606,0.10011,10.4316,0.113124
131.5834888,1.4283619,0.09756,9.30584,0.11364
131.6130213,1.3985204,0.03964,8.67316,0.124998
131.7322551,1.4503932,0.10021,9.6292,0.129354
131.750294,1.3326797,0.08673,10.5301,0.106084
131.7938461,1.4187489,0.14602,10.2518,0.100529
131.7947731,1.4461691,0.14943,10.2205,0.130107
131.8087003,1.3624145,0.03983,10.7902,0.105725
131.8183732,1.3690056,0.09421,10.4206,0.125119
131.8196469,1.4834614,0.14463,10.0213,0.12968
131.8388975,1.3066967,0.08626,10.1968,0.149712
131.83626,1.445585,0.13347,10.8545,0.106475
131.7151626,1.3246507,0.13332,10.3223,0.122519
131.7870473,1.3365381,0.08652,9.74111,0.119883
131.8139019,1.483335,0.12732,9.64592,0.124083
131.6925199,1.4062864,0.06138,8.97713,0.141845
131.8542095,1.4990781,0.14711,10.8367,0.127935
131.9747319,1.3627924,0.04534,9.79493,0.12029
131.8397479,1.3799017,0.09484,10.914,0.102734
131.8430129,1.4992997,0.14581,9.70627,0.120549
131.8583005,1.3631037,0.13433,10.3989,0.0875892
131.9141994,1.4578764,0.13863,10.2606,0.109506
131.9703296,1.436093,0.06426,9.35653,0.125445
132.0349482,1.3579311,0.06765,10.8668,0.120793
132.0443092,1.4577487,0.12892,9.25732,0.109498
132.1239769,1.4508137,0.06756,9.37345,0.153333
132.018346,1.3556423,0.0676,9.63387,0.131575
132.0465419,1.3506674,0.06812,10.2488,0.111898
132.069919,1.3580519,0.06704,10.3373,0.11102
132.0763067,1.3863507,0.06664,10.1164,0.114925
132.0891533,1.3586446,0.14001,10.0771,0.120494
132.0888038,1.4026181,0.06638,10.2895,0.127046
132.0947288,1.3109804,0.06411,9.48835,0.117931
132.0933037,1.4186748,0.06775,9.7463,0.126588
132.1045432,1.5038333,0.09485,9.79358,0.137222
132.117783,1.3972266,0.05145,11.0306,0.113745
132.1152361,1.4942436,0.09463,9.65276,0.126546
132.1218308,1.4971871,0.05028,9.58335,0.113534
132.0434128,1.4470367,0.12902,9.51495,0.131348
132.0946025,1.4269052,0.05027,9.15644,0.131062
132.1578452,1.3904603,0.06761,9.44402,0.235411
132.2747897,1.4575709,0.03441,8.59557,0.116891
132.2735589,1.5035959,0.04231,9.02425,0.123134
132.1702334,1.4995588,0.02894,8.76844,0.170903
132.3421989,1.4225105,0.03424,9.43695,0.139593
132.342429,1.4012745,0.03444,9.10403,0.130711
132.3519602,1.3850726,0.03401,8.98707,0.124169
132.3955239,1.4368352,0.08741,10.7011,0.116212
132.4028101,1.4455521,0.08765,9.61454,0.118333
132.4231753,1.3258307,0.13423,10.4408,0.0978495
132.5579299,1.4525676,0.13102,9.93397,0.117149
132.5974352,1.3751332,0.13666,10.4624,0.139717
132.6795056,1.3507655,0.04261,10.8369,0.116327
132.6864616,1.3287095,0.0422,10.7414,0.118765
132.76406242,1.36689991,0.0387,9.49401,0.260851
132.7976027,1.5018871,0.05937,10.6288,0.121426
132.8256863,1.4571691,0.0386,9.01531,0.141267
132.8619092,1.4153246,0.09378,9.49503,0.117924
133.0097159,1.409217,0.07401,9.34654,0.11611
133.0126005,1.4238673,0.05081,10.2198,0.172267
133.0097333,1.496778,0.09346,9.52367,0.126431
133.055333,1.4995183,0.03568,9.20368,0.129137
133.0717893,1.5251456,0.10712,10.2318,0.11675
133.223702,1.4245176,0.05077,9.46517,0.119015
133.3581275,1.5133297,0.10702,10.9436,0.104175
133.5191833,1.5390908,0.11093,9.76869,0.122937
133.5337784,1.4318571,0.1076,10.4599,0.104628
133.53308163,1.43124875,0.10745,9.48401,0.255548
133.5313527,1.4550378,0.10807,10.4373,0.112071
133.5749555,1.4192439,0.10761,10.1011,0.130225
133.6500089,1.4350243,0.05129,10.4339,0.143279
133.6997377,1.3931316,0.07138,8.97893,0.120916
133.8752833,1.4186854,0.10874,10.2318,0.0957828
133.882818,1.4272396,0.10862,9.77402,0.112739
133.9228066,1.3773309,0.07146,9.58959,0.155111
133.980181,1.3684792,0.10948,11.1288,0.122891
133.984037,1.5210245,0.03522,8.22359,0.122977
134.0428947,1.5337188,0.1251,10.4332,0.108451
134.0581982,1.5310046,0.12473,9.81596,0.119076
133.9842294,1.5113217,0.07166,9.36281,0.152611
134.1548845,1.4938175,0.03656,9.88179,0.144018
134.1342063,1.5742457,0.09493,9.90658,0.128594
134.1542586,1.5422715,0.12465,10.1664,0.171311
134.2899679,1.4259788,0.0704,9.47451,0.133524
134.2580654,1.4451456,0.07055,10.5304,0.120366
134.2821804,1.4145448,0.05287,10.4369,0.113164
134.2929351,1.4137915,0.06916,10.9771,0.106625
134.2986762,1.4097436,0.05292,10.0261,0.111843
134.3064333,1.5150683,0.12434,9.69287,0.118794
134.3227423,1.3831063,0.07281,10.4271,0.102954
134.3193359,1.4426803,0.06968,9.93263,0.101593
134.3364267,1.459608,0.0708,9.7484,0.133041
134.3488215,1.3771484,0.10657,10.5609,0.10549
134.3436481,1.5817194,0.12416,10.1509,0.128837
134.3468333,1.5213204,0.07034,10.6443,0.227393
134.3492706,1.4710464,0.08757,10.4121,0.114702
134.4660814,1.443217,0.07185,10.7176,0.120373
134.4839066,1.5168104,0.07044,9.55993,0.139744
134.41719,1.5337939,0.07048,9.61322,0.116402
134.4654257,1.4628292,0.05247,9.63791,0.173278
134.4715156,1.3922337,0.07092,10.4708,0.116022
134.6499263,1.5303993,0.10684,11.0852,0.111244
134.7128601,1.4696044,0.05264,9.89092,0.122402
134.7381322,1.4382496,0.052,10.5928,0.113077
134.7801016,1.4409947,0.05208,10.9712,0.111875
134.7066042,1.4054881,0.05202,10.2614,0.117622
134.7235645,1.5378116,0.10617,9.21475,0.120802
134.7399882,1.4247357,0.0538,9.65787,0.127226
134.7724934,1.4730193,0.0505,9.74249,0.109627
134.8278941,1.4431651,0.11943,9.86138,0.118751
134.7628637,1.4625191,0.07526,9.29932,0.255205
134.9779123,1.5580377,0.14365,10.1068,0.110994
134.9358268,1.6044161,0.12153,9.56402,0.118746
134.8339252,1.4475293,0.07261,9.07694,0.124397
135.1054339,1.4360761,0.1312,10.3598,0.116213
135.1129467,1.5593451,0.10515,10.3472,0.12928
135.1337117,1.4214715,0.13073,10.2303,0.132739
135.0416346,1.4595783,0.14819,10.316,0.122952
135.1437693,1.4604395,0.1483,10.6439,0.0922261
135.1583557,1.4699747,0.05219,10.932,0.107705
135.2828635,1.4435401,0.07173,8.80981,0.115465
135.2865763,1.47768133,0.09401,10.1914,0.19116
135.2926728,1.4492848,0.00017,2.90829,0.0737069
135.3367681,1.4861295,0.08987,9.94984,0.149684
135.4202294,1.435224,0.05245,9.39717,0.125299
135.3283359,1.4627441,0.09386,9.63145,0.123416
135.50399655,1.47971111,0.00015,2.93155,0.160824
135.4338961,1.47427,0.05687,9.15528,0.115113
135.4852581,1.5315752,0.13119,10.7921,0.121105
135.5452015,1.5246962,0.1206,10.7969,0.120961
135.5578347,1.4498016,0.12221,10.7979,0.117488
135.6026533,1.5335627,0.00046,4.87674,0.347409
135.6613912,1.5479785,0.11607,10.5578,0.12334
135.7200335,1.5503556,0.1211,11.0354,0.108454
135.5984272,1.5932191,0.00072,4.8651,0.127703
135.6280286,1.4957912,0.12062,10.662,0.111538
135.6427619,1.4212381,0.11559,10.8874,0.101595
135.6629914,1.5331574,0.11758,10.5904,0.109773
135.6743844,1.5478606,0.11603,10.1572,0.127583
135.6808485,1.5396023,0.11687,10.4547,0.118933
135.6895542,1.4847547,0.12107,10.3075,0.124904
135.7748404,1.4504135,0.12083,10.431,0.104993
135.7825859,1.4418211,0.12063,10.9016,0.0994648
135.812669,1.4395989,0.1298,9.27564,0.12345
135.9884942,1.5777888,0.14872,10.2066,0.110739
136.0043239,1.4580459,0.05338,10.6713,0.121755
135.8858017,1.4691298,0.00035,4.23617,0.184024
136.0458521,1.4363449,0.09369,9.93347,0.114316
136.1165536,1.614119,0.10308,10.4651,0.163671
136.1431772,1.6039795,0.09358,10.197,0.11155
136.1245244,1.5632667,0.11263,9.77022,0.110083
136.4043708,1.5335909,0.14786,10.69,0.114433
136.415632,1.6106215,0.10164,9.95421,0.115122
136.4211794,1.4776839,0.14849,10.1505,0.116759
136.4325352,1.5157352,0.10184,10.6624,0.0965325
136.4067164,1.6086176,0.13432,10.3133,0.139246
136.6002529,1.6491149,0.13476,10.0774,0.124089
136.5792179,1.4865271,0.09924,9.37763,0.131758
136.6480559,1.5940613,0.00012,3.58319,0.0696033
136.6731054,1.5041554,0.09964,9.94931,0.14831
136.8135233,1.6503326,0.10486,9.45081,0.128672
136.810804,1.5379634,0.10142,10.6656,0.123402
136.8680887,1.4932544,0.10153,9.87591,0.122249
136.8862921,1.5580627,0.10175,9.91342,0.120534
136.8665113,1.5211724,0.10109,9.56356,0.125136
136.9943964,1.6012467,0.07676,10.2427,0.123498
136.9543372,1.5398399,0.10114,9.89509,0.121395
136.9569329,1.503997,0.10227,10.5635,0.114243
136.9676501,1.4956378,0.1021,11.2344,0.118421
136.9802252,1.4919464,0.12873,10.3294,0.0938954
136.9860221,1.6101656,0.10206,10.2282,0.134723
137.0246185,1.5187442,0.10122,10.3311,0.116522
137.0522878,1.5148456,0.10158,11.1686,0.0990811
137.060873,1.5407356,0.10237,10.5266,0.122272
137.0635906,1.5228203,0.10163,10.3753,0.107939
137.0465593,1.52264,0.1014,10.0225,0.102531
137.0393614,1.5037739,0.1002,9.43862,0.118564
136.9400806,1.5447858,0.1025,9.79388,0.139244
137.0913667,1.4958279,0.10083,9.90056,0.1316
137.2003738,1.5844115,0.10198,9.9758,0.127027
137.2213962,1.6343963,0.10247,10.1839,0.14619
137.1281536,1.6737842,0.07024,9.51018,0.27778
137.2329724,1.5832565,0.12308,10.3315,0.146993
137.3126757,1.5703424,0.10208,11.3243,0.109402
137.3294089,1.6567537,0.10253,10.2204,0.135394
137.3340465,1.6142589,0.00441,7.46507,0.101375
137.3698264,1.6388308,0.056,10.0748,0.150438
137.3237085,1.60954,0.10224,10.1729,0.120974
137.3178875,1.5784228,0.10337,9.7652,0.112945
137.3780572,1.6141275,0.10214,10.2205,0.110583
137.3995986,1.6689478,0.10456,10.7674,0.107346
137.4619659,1.6652871,0.13033,10.3002,0.107467
137.4761362,1.6853628,0.02397,9.08199,0.133302
137.4901988,1.6723325,0.10251,9.6689,0.128449
137.5143421,1.5974894,0.09642,9.23986,0.0902992
137.6372374,1.598893,0.05581,10.9603,0.113413
137.5960685,1.6730242,0.13751,10.7668,0.119057
137.6550095,1.6593129,0.12395,10.2364,0.0884252
137.669636948,1.5374376,0.00005,2.9435,0.0657256
137.7134685,1.5415012,0.09251,10.6092,0.247039
137.7805329,1.6128689,0.07923,10.2772,0.210289
137.7826759,1.6336087,0.08003,9.83075,0.125836
137.9122514,1.5881969,0.0265,8.41395,0.122501
137.9980328,1.5566683,0.106,9.65765,0.110534
138.0110573,1.6491203,0.07084,10.6554,0.123242
138.1995024,1.5051904,0.13622,10.2117,0.142027
138.2390051,1.6675235,0.05522,10.0946,0.108584
138.435512,1.6334186,0.1363,10.3176,0.107298
138.4900332,1.6601691,0.05546,11.0076,0.104257
138.4912643,1.6470956,0.05665,9.8579,0.128123
138.4930079,1.6512569,0.05663,9.77483,0.163081
138.4925743,1.648547,0.05709,8.69161,0.393833
138.5190722,1.6146311,0.05634,10.6218,0.106159
138.6396061,1.6448063,0.05584,9.74931,0.118764
138.6470977,1.5626382,0.05527,10.073,0.138079
138.6670534,1.6577277,0.10774,9.9863,0.164971
138.7439758,1.547426,0.14086,10.0053,0.137387
138.7721568,1.68778,0.10841,9.84898,0.106388
138.9909539,1.5438779,0.05238,9.03478,0.183436
139.1080446,1.685034,0.09364,10.0028,0.124347
139.1203926,1.72274,0.14202,9.80683,0.116159
139.2516953,1.5484143,0.1418,10.385,0.0944879
139.2527198,1.5638302,0.14181,10.5004,0.111537
139.2657191,1.5398002,0.0949,9.88042,0.124544
139.3669237,1.6630044,0.00008,2.45922,0.149712
139.3706962,1.587599,0.03753,9.10544,0.119843
139.5980798,1.6636622,0.09269,11.2018,0.101215
139.6062437,1.6449816,0.09185,9.19433,0.174055
139.6614082,1.6480283,0.09335,9.66809,0.116114
139.6650679,1.7559835,0.05889,10.1155,0.117144
